run_id,theta,p_gen,total_nll,num_trials,k,aic
19,"(4,1)",0.7,35.019732585074394,7,2,74.03946517014879
20,"(4,1)",0.7,35.24751651594511,7,2,74.49503303189022
1,"(4,1)",0.8,55.273542345403314,8,2,114.54708469080663
2,"(4,1)",0.8,53.71883027948515,8,2,111.4376605589703
3,"(4,1)",0.8,55.35426278946335,7,2,114.7085255789267
4,"(4,1)",0.8,53.482460612561766,7,2,110.96492122512353
5,"(4,1)",0.8,53.9236156284543,8,2,111.8472312569086
6,"(4,1)",0.8,54.486762221758624,6,2,112.97352444351725
7,"(4,1)",0.8,54.486762221758624,6,2,112.97352444351725
8,"(4,1)",0.8,96.5015597363656,6,2,197.0031194727312
9,"(4,1)",0.8,54.005031966766495,9,2,112.01006393353299
10,"(4,1)",0.8,53.84585193853424,9,2,111.69170387706848
11,"(4,1)",0.8,17.636274942981373,11,2,39.272549885962746
12,"(4,1)",0.8,54.909576968201904,8,2,113.81915393640381
13,"(4,1)",0.8,53.482460612561766,7,2,110.96492122512353
14,"(4,1)",0.8,53.37927637632653,7,2,110.75855275265306
15,"(4,1)",0.8,54.909576968201904,8,2,113.81915393640381
16,"(4,1)",0.8,54.486762221758624,6,2,112.97352444351725
17,"(4,1)",0.8,53.482460612561766,7,2,110.96492122512353
18,"(4,1)",0.8,77.51261315169909,7,2,159.02522630339817
19,"(4,1)",0.8,53.482460612561766,7,2,110.96492122512353
20,"(4,1)",0.8,53.37927637632653,7,2,110.75855275265306
1,"(4,1)",0.9,18.49512846612228,8,2,40.99025693224456
2,"(4,1)",0.9,15.762291486037615,8,2,35.52458297207523
3,"(4,1)",0.9,56.248326335551795,7,2,116.49665267110359
4,"(4,1)",0.9,54.8620319744319,7,2,113.7240639488638
5,"(4,1)",0.9,17.39651617745417,8,2,38.79303235490834
6,"(4,1)",0.9,54.28221347917895,6,2,112.5644269583579
7,"(4,1)",0.9,54.28221347917895,6,2,112.5644269583579
8,"(4,1)",0.9,96.59524522044292,6,2,197.19049044088584
9,"(4,1)",0.9,16.893943628783923,9,2,37.787887257567846
10,"(4,1)",0.9,17.58370671135963,9,2,39.16741342271926
11,"(4,1)",0.9,17.882899219885,11,2,39.76579843977
12,"(4,1)",0.9,17.550666857281428,8,2,39.101333714562855
13,"(4,1)",0.9,54.8620319744319,7,2,113.7240639488638
14,"(4,1)",0.9,54.3954124431704,7,2,112.7908248863408
15,"(4,1)",0.9,17.550666857281428,8,2,39.101333714562855
16,"(4,1)",0.9,54.28221347917895,6,2,112.5644269583579
17,"(4,1)",0.9,54.8620319744319,7,2,113.7240639488638
18,"(4,1)",0.9,77.30806440911941,7,2,158.61612881823882
19,"(4,1)",0.9,54.8620319744319,7,2,113.7240639488638
20,"(4,1)",0.9,54.3954124431704,7,2,112.7908248863408
1,"(5,1)",0.1,45.87943063894046,8,1,93.75886127788092
2,"(5,1)",0.1,14.08253530965089,8,1,30.16507061930178
3,"(5,1)",0.1,81.28362543535155,7,1,164.5672508707031
4,"(5,1)",0.1,79.4918659661235,7,1,160.983731932247
5,"(5,1)",0.1,44.444346113651136,8,1,90.88869222730227
6,"(5,1)",0.1,78.28789316179756,6,1,158.5757863235951
7,"(5,1)",0.1,78.28789316179756,6,1,158.5757863235951
8,"(5,1)",0.1,138.15510557964274,6,1,278.3102111592855
9,"(5,1)",0.1,10.882008623450886,9,1,23.764017246901773
10,"(5,1)",0.1,18.217968497510675,9,1,38.43593699502135
11,"(5,1)",0.1,40.57469474031157,11,1,83.14938948062314
12,"(5,1)",0.1,22.853579709000005,8,1,47.70715941800001
13,"(5,1)",0.1,79.4918659661235,7,1,160.983731932247
14,"(5,1)",0.1,74.8967461159889,7,1,151.7934922319778
15,"(5,1)",0.1,22.853579709000005,8,1,47.70715941800001
16,"(5,1)",0.1,78.28789316179756,6,1,158.5757863235951
17,"(5,1)",0.1,79.4918659661235,7,1,160.983731932247
18,"(5,1)",0.1,101.31374409173802,7,1,204.62748818347603
